,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT3,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,df_pay
28197,160000,2,2,1,42,0,0,0,0,0,0,25338,31818,37122,3000,5000,3000,2000,2000,2000,0
28198,310000,2,2,1,42,0,0,0,0,0,0,2851,2109,2218,7869,2109,14109,2109,2218,1809,0
28199,500000,2,1,1,40,0,0,0,0,0,0,18436,1390,2507,3001,1320,2007,1651,2517,4180,0
28200,430000,2,1,2,36,0,0,0,0,0,0,258212,237297,242481,10500,10300,9000,8541,9054,8543,1
28201,300000,2,3,2,48,1,3,2,0,0,0,-2,390,1722,781,1,769,3,1730,0,1
28202,50000,2,1,2,46,0,0,0,0,0,0,3737,7752,5769,0,7752,596,18396,5769,5769,0
28203,300000,2,2,1,38,0,0,0,0,0,0,1250,11240,16437,940,10300,1200,4000,500,6000,0
28204,300000,2,2,2,39,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,1
28205,20000,2,3,1,39,0,0,0,0,0,0,19078,16912,12346,1509,1321,1500,500,600,1500,1
28206,400000,2,1,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28207,310000,2,2,1,48,0,0,0,0,0,0,0,0,0,99,0,110,0,0,0,0
28208,370000,2,2,2,38,0,0,0,0,0,0,75823,65585,64356,5000,3000,3003,3000,3500,60000,0
28209,230000,2,2,1,36,0,0,0,0,0,0,4390,3665,115126,1402,3665,929,4167,115126,5000,0
28210,300000,2,2,1,40,0,0,0,0,0,0,11704,8900,3958,1139,1322,1000,2000,1000,1000,0
28211,250000,2,1,1,40,0,0,0,0,0,0,2971,3989,500,1737,3989,11577,0,500,25841,0
28212,320000,2,1,1,41,0,0,0,0,0,0,95155,99672,104090,4400,4520,5050,3590,3700,3750,0
28213,310000,2,3,1,45,0,0,0,0,0,0,311401,222424,189840,21084,20000,12000,15000,8000,15000,0
28214,500000,2,1,1,39,0,0,0,2,2,0,3625,501,544,398,501,0,544,544,0,0
28215,80000,2,3,1,37,0,0,0,0,0,2,24941,27297,28872,1423,1775,1447,2335,0,1050,0
28216,200000,2,3,2,45,0,0,0,0,0,0,69817,76740,70266,2049,6104,1839,1862,1918,2149,0
28217,160000,2,3,1,38,0,0,0,0,0,0,151963,143428,124606,5100,7100,7500,4500,5000,4800,0
28218,20000,2,2,2,47,0,0,0,0,0,0,20151,19864,0,2000,2013,4731,0,0,0,0
28219,20000,2,2,2,33,0,0,0,0,0,0,11635,12870,2496,2000,1308,1000,1000,50,0,0
28220,30000,2,2,1,33,3,2,2,7,7,7,2400,2400,2400,0,0,0,0,0,0,1
28221,500000,2,1,2,30,1,0,0,0,0,0,943,-33,8031,5692,0,6487,842,8111,7029,0
28222,180000,2,1,2,30,0,0,0,0,0,0,1650,2500,3650,196,2500,0,0,3650,3859,0
28223,180000,2,3,2,31,0,0,0,0,0,0,2941,12900,487,1443,12964,3041,2178,489,2638,0
28224,450000,2,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28225,180000,2,2,1,33,0,0,0,0,0,0,70472,73422,69746,3218,2708,3071,2500,2615,2500,0
28226,290000,2,3,1,46,0,0,0,0,0,0,30365,36918,32057,32575,36982,37063,11566,32057,1501,0
28227,200000,2,2,1,37,0,0,0,0,0,0,4942,3152,1380,1068,1046,1006,34,1386,1386,0
28228,200000,2,1,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28229,400000,2,2,2,35,2,0,0,0,0,0,61245,222085,210563,50016,120018,10071,8037,8018,8809,1
28230,210000,2,2,2,32,0,0,0,0,0,0,0,980,0,0,980,0,0,0,238,0
28231,30000,2,3,2,42,1,2,2,2,0,0,30445,30603,30410,0,3569,0,1100,1100,1127,1
28232,340000,2,2,2,39,0,0,0,0,0,0,332319,315601,248766,12500,13775,10631,8900,9200,9525,0
28233,50000,2,2,1,41,0,0,0,0,0,0,74903,50812,30233,2120,2500,1905,1500,1200,1200,0
28234,220000,2,3,1,43,0,0,0,0,0,0,215050,207821,148139,9029,10000,9084,10042,10000,10000,0
28235,100000,2,1,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1
28236,400000,2,3,1,40,0,0,0,0,0,0,30179,71671,23657,35729,72031,0,66020,23776,32948,0
28237,360000,2,2,2,43,0,0,0,0,0,0,6088,4890,19282,17980,4897,3008,3920,19282,52087,0
28238,30000,2,3,2,47,0,0,0,0,0,0,3220,0,0,390,0,5780,6611,0,0,0
28239,10000,2,3,1,34,0,0,0,0,0,0,7101,9024,6727,1307,1200,1012,2530,6727,56,1
28240,330000,2,1,1,37,0,0,0,0,0,0,726,10756,0,0,10776,0,442,0,297,0
28241,110000,2,2,1,46,0,0,2,0,0,0,102726,105137,86381,10700,0,5000,4000,4000,5000,0
28242,30000,2,2,1,44,2,0,0,0,0,0,21003,23343,24643,1662,1696,1689,1016,893,1100,1
28243,110000,2,2,1,37,0,0,0,0,0,0,95986,93984,89925,4300,5000,4109,3100,3322,3472,0
28244,150000,2,2,2,42,0,0,0,0,0,0,255207,245393,0,6301,8000,5000,6800,0,0,0
28245,80000,2,2,2,32,1,2,0,0,0,0,113740,85266,47812,0,3448,2383,1609,2000,2000,1
28246,160000,2,1,1,41,0,0,0,0,0,0,24411,1080,18899,7944,1080,0,40100,18899,4180,0
28247,30000,2,2,1,32,0,0,0,0,0,0,3454,-2,940,0,0,0,710,1042,0,0
28248,200000,2,1,2,33,0,0,0,0,0,0,4510,4144,0,7430,4144,57836,1810,0,3018,0
28249,150000,2,1,1,33,1,0,0,0,0,0,-3,0,0,353,0,863,0,0,0,0
28250,140000,2,2,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28251,120000,2,1,1,37,0,0,0,0,0,0,21128,12027,-175,5020,5000,1000,2994,0,0,0
28252,100000,2,3,1,48,0,0,0,0,0,0,390,15798,1823,5333,15798,390,2265,1823,780,0
28253,50000,2,2,1,38,0,0,0,0,0,0,51023,50951,37862,2300,2210,3300,1910,1530,1600,0
28254,80000,2,3,1,42,0,0,0,0,0,0,4571,9764,3747,4905,9764,3829,4248,3747,3569,0
28255,140000,2,3,2,41,0,0,0,0,0,0,85698,26021,30900,1400,1337,3000,951,2000,21604,0
28256,270000,2,1,1,45,0,0,0,0,0,0,218116,204532,185838,10041,10064,9238,6000,8044,7030,0
28257,210000,2,3,1,36,0,0,0,0,0,0,1168,0,150,1511,0,1783,1000,150,14780,0
28258,230000,2,2,1,48,0,0,0,0,0,0,0,1611,309,0,1611,1498,1301,309,823,0
28259,30000,2,2,1,43,0,0,2,0,0,2,26806,29274,31224,4000,0,3000,2900,0,1091,0
28260,260000,2,3,1,44,0,0,0,0,0,0,259346,176632,135699,9428,6729,5022,4447,5699,5498,1
28261,20000,2,2,1,42,2,3,2,2,2,2,18162,19465,20512,900,1600,800,950,1000,800,1
28262,160000,2,2,1,34,0,0,0,0,0,0,390,390,584,390,390,390,390,584,91,0
28263,50000,2,2,1,43,0,0,0,0,0,0,46882,50361,28238,5100,2600,2011,2000,3510,2000,0
28264,50000,2,3,1,41,0,0,0,0,0,0,46857,49705,16827,2000,2400,3000,16087,1000,800,0
28265,160000,2,1,1,38,0,0,0,0,0,0,316,1392,696,873,1392,0,696,696,696,1
28266,140000,2,3,1,44,1,0,0,0,0,0,-9,311,1117,909,311,7867,1031,1117,0,0
28267,230000,2,2,1,43,0,0,0,0,0,0,7075,8392,10816,1279,1295,1300,468,2816,5893,0
28268,120000,2,2,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28269,20000,2,2,1,49,0,0,2,2,0,0,9589,12145,14222,2200,1000,1000,1000,1000,1000,1
28270,90000,2,2,1,44,0,0,0,0,0,0,390,390,390,390,390,390,390,390,390,1
28271,130000,2,3,1,38,0,0,0,0,0,0,64517,66103,58782,3000,3500,3000,2500,2000,2000,0
28272,20000,2,3,2,31,0,0,0,0,0,0,-885,18354,4390,20,21431,2300,558,4403,0,0
28273,230000,2,1,2,31,0,0,0,0,0,0,-7,0,0,6792,0,147,0,0,176,0
28274,430000,2,2,1,42,0,0,0,0,0,0,89756,90052,92134,3169,3243,3200,3185,3500,3500,0
28275,110000,2,2,1,40,0,0,0,0,0,0,5457,7590,9367,1300,1200,1200,500,500,1000,0
28276,210000,2,4,1,40,0,0,0,0,0,0,206446,173236,140066,8139,10007,5609,2000,151139,6000,1
28277,260000,2,3,2,49,0,0,0,0,0,0,-5684,200304,305,217773,200304,2759,316,305,2596,0
28278,280000,2,3,1,45,0,0,0,0,0,0,294995,334612,182776,26345,24612,22625,12344,12776,11852,0
28279,230000,2,2,2,36,0,0,0,0,0,0,858,669,2360,885,669,656,827,2376,943,0
28280,50000,2,3,2,46,0,0,0,0,0,0,36165,15414,14719,1600,1300,2000,600,1000,700,0
28281,320000,2,2,2,36,0,0,0,0,0,0,396,396,396,396,396,596,13386,396,396,0
28282,110000,2,2,1,41,0,0,0,0,0,0,104133,45766,49538,4500,2000,2000,5000,2023,806,1
28283,180000,2,2,1,42,0,0,0,0,0,0,390,390,17396,390,390,17475,611,629,625,0
28284,180000,2,3,2,41,0,0,0,0,0,0,130979,124014,117740,5739,4700,4316,4090,4245,5000,0
28285,10000,2,2,2,32,0,0,0,0,0,0,5250,2264,0,1223,1066,1032,0,0,0,1
28286,30000,2,2,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28287,70000,2,2,2,32,2,0,0,0,0,0,67955,50036,19494,3007,1794,2000,967,1000,870,1
28288,20000,2,2,2,44,0,0,0,0,0,0,18578,18677,15410,2000,2000,2000,1100,1586,506,0
28289,50000,2,2,2,36,2,0,0,0,0,0,39125,41461,18244,2000,2000,2090,1000,648,2000,1
28290,180000,2,2,1,38,0,0,0,0,0,0,390,21430,12485,10426,11820,21040,2234,10641,0,0
28291,220000,2,3,2,46,0,0,0,0,0,0,214274,211733,77537,11000,10000,10000,6000,6000,5000,0
28292,180000,2,1,2,29,0,0,0,0,0,0,15991,26876,61910,1473,26876,53390,35292,61910,23913,0
28293,170000,2,1,2,29,0,0,0,2,0,0,106146,128440,130243,11021,15000,0,6059,5068,5123,0
28294,100000,2,2,2,30,0,0,0,0,0,0,96636,97303,77677,3402,3663,3788,2695,2772,2903,0
28295,280000,2,2,2,30,0,0,0,0,0,0,13182,2711,5161,5290,2711,4476,4069,5161,8026,0
28296,290000,2,1,2,31,0,0,0,0,0,0,21720,3682,1248,1240,3682,4704,5258,1248,9600,0
28297,30000,2,2,1,31,3,3,2,2,2,2,25320,25522,26928,0,1600,1200,0,2200,0,1
28298,30000,2,2,2,31,0,0,0,0,0,0,28651,26570,27449,1800,2000,1600,1000,1000,1000,0
28299,80000,2,2,1,46,0,0,0,0,0,0,74745,77344,47810,2815,2345,1763,1854,1737,1774,0
28300,50000,2,2,1,42,0,0,0,0,0,0,48706,50851,9679,1809,1956,2234,369,330,343,0
28301,60000,2,3,1,34,2,2,2,4,3,3,6731,9502,9291,1300,2000,0,800,0,0,0
28302,260000,2,2,1,34,0,0,0,0,0,0,198788,191504,156826,6105,6345,7027,6000,5000,7000,0
28303,60000,2,2,1,41,0,0,0,0,0,0,19813,23213,18702,5000,5000,2000,1000,2000,1000,0
28304,80000,2,2,1,29,1,2,2,2,2,2,85738,82639,79492,0,7400,3000,0,5700,3000,0
28305,360000,2,3,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28306,180000,2,2,1,30,0,0,0,0,0,0,8531,10771,12769,1200,1500,1431,369,1000,1000,0
28307,80000,2,2,2,31,2,0,0,0,0,0,30911,27045,19049,2009,1751,1500,1000,779,545,1
28308,70000,2,2,1,44,0,0,0,0,0,0,66301,68287,28124,3500,3000,1500,1000,2000,2000,0
28309,360000,2,1,1,36,0,0,0,0,0,0,18641,11044,8843,7174,11044,15895,8607,8843,3000,0
28310,300000,2,3,2,36,0,0,0,0,0,0,0,0,1400,1979,0,0,6536,1400,50000,0
28311,100000,2,3,1,38,0,0,0,2,0,0,87181,83898,66682,4017,7121,94,2408,2513,2716,0
28312,100000,2,1,2,29,0,0,0,0,0,0,70205,62715,57892,4000,5030,10000,5000,10000,10000,0
28313,120000,2,3,1,34,0,0,0,0,0,0,0,389,2358,360,389,978,0,2358,0,0
28314,200000,2,2,1,48,0,0,2,0,0,0,22111,10902,2978,11257,0,6309,0,2986,0,1
28315,180000,2,1,1,37,0,0,0,0,0,0,8592,1300,0,8478,1300,0,2000,0,1659,0
28316,60000,2,2,2,27,0,0,0,0,0,0,7301,39511,36526,11512,39511,1866,1400,2000,1300,0
28317,10000,2,2,1,29,0,0,0,0,0,0,6176,7447,9731,1265,1200,1500,400,1000,273,0
28318,230000,2,4,1,35,0,0,0,0,0,0,4793,3433,23832,6336,3447,11449,2433,23832,742,0
28319,50000,2,2,2,27,1,2,2,2,2,2,11966,13962,14043,1500,1500,0,1200,0,1500,0
28320,350000,2,2,2,28,0,0,0,0,0,0,3738,36553,5107,7555,36698,9124,13074,5107,18830,0
28321,200000,2,3,1,28,0,0,0,0,0,0,86,1466,2448,7066,1473,1473,486,3442,12,1
28322,150000,2,3,2,28,0,0,0,0,0,0,1666,1793,0,806,1801,0,0,0,0,0
28323,180000,2,2,1,29,2,2,2,2,2,2,113331,109439,104655,5500,1308,7623,3900,11,7700,1
28324,30000,2,1,2,30,0,0,0,0,0,0,29009,18191,13964,1315,1522,1200,0,6000,10655,0
28325,70000,2,2,2,30,0,0,0,0,0,0,69494,70305,66854,2716,2570,2720,2350,2500,2660,1
28326,460000,2,2,2,32,0,0,0,0,0,0,30506,16712,7107,1568,1714,1000,1000,142,5000,0
28327,110000,2,2,1,42,0,0,0,0,0,0,776,776,926,776,776,776,776,926,776,0
28328,240000,2,1,2,31,0,0,0,0,0,0,31759,9015,2011,10000,9015,2000,10000,2512,67826,0
28329,210000,2,2,1,31,0,0,0,0,0,0,205243,203831,115700,7736,7100,8300,4800,4396,4200,0
28330,300000,2,3,2,32,1,0,0,0,0,0,-27,10000,0,72071,2050,0,0,0,1188,0
28331,170000,2,1,2,34,1,0,0,0,0,0,0,7912,12157,5010,3000,5000,3020,5000,5000,0
28332,420000,2,2,1,34,0,0,0,0,0,0,49256,45983,40666,4000,2650,1043,42000,40666,48424,0
28333,230000,2,4,2,34,0,0,0,0,0,0,2223,159,19474,1000,159,1778,28704,19474,650,0
28334,260000,2,1,2,33,0,0,0,0,0,6,465,0,1650,460,0,3600,2250,0,0,0
28335,50000,2,3,1,41,0,0,0,0,0,0,46456,48847,17824,1760,2162,2380,619,798,1000,0
28336,80000,2,2,2,43,0,0,0,0,0,0,77479,78102,19036,3631,3177,2600,3000,1691,695,0
28337,200000,2,1,1,45,0,0,0,0,0,0,69288,1800,29331,0,1800,2000,60000,29331,0,0
28338,80000,2,3,1,40,0,0,0,0,0,0,18608,19098,16945,2000,2000,1090,2300,4500,1050,0
28339,290000,2,2,1,36,0,0,0,0,0,0,8413,8890,20076,2006,1529,5063,5000,10010,10135,0
28340,20000,2,3,3,40,0,0,0,2,0,0,390,2974,4401,390,2974,0,5262,88,1612,1
28341,50000,2,2,1,42,0,0,2,0,0,2,565,2874,2885,5481,0,759,5328,1,2932,0
28342,450000,2,2,1,36,0,0,0,0,0,0,3087,198,130,2081,198,9532,3420,130,878,0
28343,250000,2,2,1,38,1,0,0,0,0,0,-163,212,-1567,0,2000,51002,2,0,2000,0
28344,50000,2,3,1,40,0,0,2,2,0,0,48747,51400,0,5300,0,0,0,0,0,0
28345,280000,2,2,3,40,0,0,0,0,0,0,291952,240627,196997,8562,7071,6574,5938,5867,7704,0
28346,20000,2,3,1,41,0,0,0,0,0,0,8777,11583,16149,2000,1600,2000,2000,2000,2000,0
28347,310000,2,3,1,37,0,0,0,0,0,0,4052,-3484,13833,6514,0,0,0,17317,0,0
28348,250000,2,1,2,36,0,0,0,0,0,0,111204,116608,124115,5600,5000,5900,4400,4600,5100,0
28349,180000,2,2,1,36,2,2,2,2,2,0,172360,179020,119632,9000,6600,7000,0,4500,4410,1
28350,500000,2,3,2,35,1,0,0,0,0,0,458863,37596,20494,16918,37596,31802,30615,21346,10678,0
28351,30000,2,3,1,44,0,0,2,2,2,2,25957,29754,28412,3400,1600,0,2220,0,1100,0
28352,250000,2,2,2,36,0,0,0,0,0,0,71012,59328,49067,2200,3003,2800,1834,1850,3000,0
28353,170000,2,1,2,39,0,0,0,0,0,0,60514,21660,3527,5011,5000,6538,4167,3527,7521,0
28354,100000,2,2,1,39,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,0
28355,430000,2,2,1,42,0,0,0,0,0,0,38495,32878,37210,11935,32887,115683,0,37210,29559,0
28356,170000,2,2,2,43,0,0,0,0,0,0,136113,139384,139205,7000,7000,7000,5100,5300,5030,0
28357,210000,2,2,2,32,0,0,2,0,0,0,576,34,8193,3578,0,10700,30367,19644,4431,0
28358,280000,2,2,2,32,0,0,0,0,0,0,6562,4245,8865,54318,4281,6985,29264,8873,14394,0
28359,160000,2,3,2,47,0,0,0,0,0,0,396,5345,6396,396,5345,396,396,6396,396,0
28360,210000,2,1,1,40,0,0,0,0,0,0,7542,15611,754,0,15689,504,784,757,2005,0
28361,200000,2,1,1,40,0,0,0,0,0,0,3827,5020,5188,8030,5020,5451,2619,5188,8794,0
28362,400000,2,1,2,30,0,0,0,0,0,0,634,6624,21325,5939,2624,3004,3090,11325,3282,0
28363,80000,2,3,2,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28364,80000,2,2,1,35,1,2,2,2,2,2,30997,31250,34108,1852,0,3711,1550,0,1400,1
28365,30000,2,2,1,38,0,0,2,0,0,0,2828,3963,675,3963,16,4527,675,0,1015,0
28366,20000,2,3,1,39,1,2,2,2,2,0,8562,8198,10290,1200,0,1700,0,1000,1500,1
28367,300000,2,1,1,37,0,0,0,0,0,0,8756,19999,16062,26,20018,1072,206,6003,0,0
28368,460000,2,2,1,39,0,0,0,0,0,0,11403,2978,7090,14029,2978,11402,12802,7090,793,0
28369,80000,2,2,2,42,0,0,0,0,0,0,42656,30297,30905,1519,2000,2000,1312,3200,1200,0
28370,80000,2,3,1,36,0,0,0,2,0,0,808,1672,836,836,1700,836,0,836,390,0
28371,100000,2,3,1,40,0,0,2,2,0,0,3234,3786,3691,6163,0,3809,0,3691,1328,0
28372,100000,2,1,1,41,2,2,2,2,2,2,31786,34189,36192,3680,400,3000,1500,0,3100,1
28373,50000,2,2,1,36,0,0,0,0,0,0,46714,48786,84810,1766,2148,2130,1200,1012,2034,0
28374,80000,2,2,1,36,1,2,2,0,0,0,74328,73741,78556,3000,0,2700,2950,3000,2600,1
28375,130000,2,2,2,37,0,0,0,0,0,0,81731,87518,92858,4000,4500,4190,3500,4000,4000,0
28376,50000,2,2,1,36,2,2,2,2,0,0,46203,49125,35126,0,4700,0,2004,3500,0,0
28377,210000,2,2,1,44,0,0,0,0,0,0,88309,90031,71844,4500,3600,3100,2900,2600,2700,0
28378,260000,2,4,2,39,0,0,0,0,0,0,174591,176088,141305,10000,10000,7619,7000,8000,7000,0
28379,50000,2,2,1,32,0,0,0,0,0,0,45271,43952,17946,2000,1500,1239,612,607,2593,0
28380,460000,2,2,2,33,0,0,0,0,0,0,8316,1110,1703,6018,1110,1927,5649,1703,2009,0
28381,150000,2,3,1,34,0,0,0,0,0,0,115227,98583,88201,10000,5000,4000,4000,3290,3200,0
28382,80000,2,3,1,31,0,0,2,0,0,0,56195,58535,70617,4808,0,2169,2500,10400,0,0
28383,80000,2,2,1,42,0,0,0,0,0,0,46911,16000,0,1748,1000,0,0,0,0,0
28384,180000,2,3,1,46,0,2,0,0,0,0,10456,8469,2174,357,8510,5244,2174,0,3371,1
28385,100000,2,3,1,35,1,0,0,0,0,0,0,0,317,0,0,0,249,317,0,0
28386,60000,2,2,1,40,0,0,0,0,0,0,28738,23720,2211,4000,1010,1569,5580,2211,0,1
28387,50000,2,3,2,34,0,0,0,0,0,0,51037,48940,28960,2100,2329,2943,990,1168,975,0
28388,390000,2,1,1,42,0,0,0,0,0,0,310075,90383,-1429,10021,4000,15046,20000,0,10090,0
28389,210000,2,1,1,38,0,0,0,0,0,0,8420,4168,45864,3000,4521,24000,10000,30000,6432,0
28390,160000,2,2,2,39,0,0,0,0,0,0,163058,161076,120574,6001,6401,6384,4600,4800,4400,0
28391,50000,2,3,1,42,0,0,2,0,0,0,28693,31065,31151,3644,0,1766,1036,2700,0,0
28392,50000,2,2,2,31,0,0,0,0,2,2,10682,12819,36303,1194,1319,23924,1500,0,1500,0
28393,160000,2,2,1,37,0,0,0,0,0,0,138594,97629,104864,3755,3676,3637,3000,3040,2938,0
28394,220000,2,2,1,40,0,0,0,0,0,0,5785,8553,7898,4183,8603,11709,15823,7937,5302,0
28395,80000,2,3,1,43,0,0,0,0,0,0,71604,75039,81365,3500,3500,3400,4000,4000,3000,0
28396,170000,2,2,1,31,0,0,0,0,0,0,60644,62090,0,5000,5000,4000,0,0,3300,0
28397,60000,2,3,1,33,1,2,0,0,2,0,56326,56105,57884,0,2750,4850,0,2180,2400,0
28398,200000,2,1,1,36,0,0,0,0,0,0,588,4695,3383,608,4695,2008,164,3383,4331,0
28399,320000,2,1,2,41,0,0,0,0,0,0,2197,3342,38473,1376,3343,11973,9700,38473,29757,0
28400,160000,2,1,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28401,20000,2,2,1,45,0,0,0,0,0,0,9779,4494,3383,1063,1089,1000,3899,3383,0,0
28402,80000,2,1,2,27,0,0,2,0,0,0,988,12261,2888,12961,0,2403,407,3176,7336,1
28403,210000,2,2,2,29,0,0,0,0,0,0,103591,70449,25029,3831,3357,2098,610,763,1131,0
28404,50000,2,1,2,27,0,0,0,0,0,0,4950,4766,4392,1068,1114,1000,120,0,0,1
28405,500000,2,1,2,28,0,0,2,0,0,0,390393,467911,323821,26085,13566,18975,11096,35204,10121,0
28406,120000,2,2,2,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28407,20000,2,2,2,28,1,2,0,0,0,0,20583,16614,6009,0,1358,1065,327,187,325,0
28408,250000,2,1,2,28,0,0,0,0,0,0,116861,101494,77800,5000,5000,3000,3000,11500,10000,0
28409,80000,2,3,1,34,0,0,0,0,0,0,3500,2500,6541,9295,2500,3045,1456,6541,0,0
28410,240000,2,2,2,28,0,0,0,0,0,0,1154,0,0,1154,0,1954,0,0,0,0
28411,150000,2,2,2,28,0,0,0,0,0,0,22943,19961,15380,1335,1307,1178,1500,1500,1000,0
28412,340000,2,2,2,29,0,0,0,0,0,0,43733,16498,20214,16787,16514,100940,20229,25,8,0
28413,80000,2,1,1,28,0,0,0,0,0,0,73606,71029,53606,10200,4000,10000,11700,53606,5000,0
28414,130000,2,3,2,29,0,0,0,0,0,0,12939,2277,0,1000,2277,1132,1289,0,2080,0
28415,100000,2,2,2,29,0,0,0,0,0,0,87133,75452,60882,3400,3350,3000,2400,2500,2382,0
28416,230000,2,1,2,29,0,0,0,0,0,0,12394,2439,11567,2102,3000,6000,5000,2000,2000,0
28417,160000,2,1,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28418,220000,2,2,2,29,2,0,0,0,0,0,28992,33494,28587,8000,3000,3000,6000,5000,1136,0
28419,80000,2,1,2,29,0,0,0,0,0,2,14227,16236,18042,1500,1600,1300,1100,700,700,1
28420,420000,2,2,1,29,0,0,0,0,0,0,48455,35340,60290,2011,3000,20000,5000,2000,3000,0
28421,130000,2,2,2,32,0,0,0,0,0,0,11175,70042,5963,14181,70505,20749,7469,5997,1978,0
28422,80000,2,1,2,32,0,0,0,0,0,0,40478,22243,-181,5225,5091,3528,0,0,6740,0
28423,210000,2,1,2,31,0,0,0,0,0,0,77830,42884,12466,2555,2027,1045,1000,500,10000,0
28424,220000,2,1,2,31,0,0,0,0,0,0,124281,93180,97337,10000,10000,8000,10000,10000,12097,0
28425,170000,2,2,2,30,0,0,0,2,0,0,132283,136552,115892,6000,19078,0,5000,5000,4500,1
28426,50000,2,1,2,30,1,2,2,2,2,2,41934,44048,47579,2100,2000,1800,2700,2000,1700,0
28427,80000,2,2,2,31,0,0,0,0,0,0,4771,538,1150,4771,538,15664,150,1150,791,0
28428,300000,2,1,2,33,0,0,0,0,0,0,58719,61577,59865,3000,3000,2300,2203,1858,1815,0
28429,140000,2,2,1,33,1,0,0,0,0,0,0,7283,11153,7933,2000,2000,1000,2000,1000,0
28430,290000,2,2,2,33,0,0,0,0,0,0,242422,211610,217758,7757,7697,7657,7771,7870,7889,0
28431,80000,2,1,2,33,0,0,0,0,0,0,0,0,2359,747,0,0,3937,0,0,0
28432,500000,2,1,1,33,0,0,0,0,0,0,3994,33823,151,8022,34000,100028,0,151,2682,0
28433,40000,2,3,1,44,1,2,2,0,0,0,35544,35800,36586,2000,0,2000,2000,3000,0,1
28434,50000,2,2,1,45,0,0,0,0,0,0,39944,41870,8361,2124,2037,1130,295,302,296,0
28435,260000,2,2,1,34,0,0,0,0,0,0,0,0,-810,0,0,167,810,0,3310,0
28436,80000,2,3,1,45,0,0,0,0,0,0,19989,10787,37201,1228,1156,1200,8,37201,591,0
28437,280000,2,1,1,35,0,0,0,0,0,0,7147,0,0,2500,0,0,0,0,0,0
28438,270000,2,1,1,37,0,0,0,0,0,0,264,253,525,217,300,200,0,600,200,0
28439,80000,2,3,1,48,0,0,0,0,0,0,33058,2587,2071,1945,2587,2108,1936,2071,0,0
28440,120000,2,2,1,34,0,0,0,0,0,0,119884,73143,78820,4545,2700,4000,3000,3000,4000,0
28441,300000,2,1,1,40,0,0,0,0,0,0,121603,94769,87009,30000,25000,50007,10000,20000,30363,0
28442,120000,2,2,2,37,2,2,2,0,0,0,38757,39247,22892,4300,0,9076,8788,1000,2000,0
28443,80000,2,2,3,36,0,0,0,0,0,0,63908,44654,40586,10051,5013,3044,5006,5012,5046,0
28444,50000,2,2,1,42,0,0,0,0,0,0,12106,11968,13664,1184,1206,1216,474,642,492,0
28445,100000,2,2,1,47,0,0,0,0,0,0,24735,29798,35328,3555,3000,2028,3354,2328,7300,0
28446,180000,2,2,1,44,0,0,0,0,0,0,6529,6572,7633,6626,6583,3179,18462,7633,6007,0
28447,160000,2,2,1,45,0,0,0,0,0,0,63198,37847,0,7000,2500,1300,0,0,0,0
28448,350000,2,2,1,49,0,0,0,0,0,0,16173,12228,4260,9122,12228,19850,8800,4260,17660,0
28449,50000,2,3,1,33,0,0,0,0,0,0,23500,0,0,0,0,0,0,0,0,0
28450,320000,2,2,2,37,0,0,0,0,0,0,-5700,-5700,227835,0,0,203000,400,310135,1000,0
28451,170000,2,2,2,35,0,0,0,0,0,0,121231,118111,99628,5000,5000,10000,5000,5000,5000,0
28452,50000,2,2,1,37,0,0,0,0,0,2,47832,32668,27912,3010,5004,10000,5200,0,1181,0
28453,360000,2,1,1,40,2,2,2,2,0,0,108399,115468,117845,0,12000,0,5900,5000,4500,1
28454,70000,2,2,2,36,0,0,0,0,0,0,68028,59165,29443,3340,2044,1773,1181,1215,1297,1
28455,20000,2,3,1,45,0,0,0,0,0,0,1403,10785,1040,6990,10785,390,6210,1040,9113,0
28456,100000,2,3,1,46,0,0,2,0,0,0,33699,30160,22910,4500,0,1600,1000,2800,0,0
28457,180000,2,3,0,36,0,0,0,0,0,0,326,326,326,326,326,326,326,326,326,0
28458,160000,2,3,1,42,0,0,0,0,0,0,0,1863,115357,1473,1863,0,119001,5000,4500,0
28459,230000,2,2,1,35,2,2,2,2,0,0,1214,1214,-536,500,1000,0,500,0,0,1
